satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.1,0.84,6,246,4,0,1,0,hr,56300
0.43,0.51,2,136,3,0,1,0,hr,44800
0.75,0.85,5,240,6,1,1,0,marketing,59000
0.37,0.56,2,156,3,0,1,0,sales,45800
0.11,0.85,6,305,4,0,1,0,accounting,59250
0.45,0.45,2,154,3,1,1,0,support,45700
0.87,1.0,5,261,5,1,1,0,technical,58050
0.11,0.94,7,244,4,0,1,0,management,57200
0.45,0.54,2,129,3,0,1,0,marketing,44450
0.81,0.87,4,254,5,0,1,0,marketing,56700
0.77,0.91,5,236,5,0,1,0,marketing,56800
0.89,0.92,5,237,5,0,1,0,sales,56850
0.43,0.49,2,135,3,0,1,0,sales,44750
0.78,1.0,5,236,5,0,1,0,sales,56800
0.37,0.47,2,149,3,0,1,0,sales,45450
0.37,0.5,2,141,3,0,1,0,sales,45050
0.85,0.82,4,270,5,0,1,0,sales,57500
0.41,0.47,2,138,3,0,1,0,sales,44900
0.11,0.96,6,298,4,0,1,0,sales,58900
0.75,0.99,5,254,5,0,1,0,sales,57700
0.82,0.85,5,248,5,0,1,0,sales,57400
0.79,1.0,5,257,6,0,1,0,sales,59850
0.43,0.53,2,150,3,0,1,0,sales,45500
0.1,0.9,7,281,4,0,1,0,sales,59050
0.46,0.48,2,141,3,1,1,0,sales,45050
0.43,0.57,2,157,3,0,1,0,sales,45850
0.43,0.55,2,136,3,0,1,0,sales,44800
0.11,0.8,7,296,4,0,1,0,sales,59800
0.09,0.86,6,279,4,0,1,0,sales,57950
0.37,0.53,2,131,3,0,1,0,sales,44550
0.4,0.57,2,160,3,0,1,0,accounting,46000
0.1,0.77,7,291,4,0,1,0,accounting,59550
0.41,0.53,2,157,3,0,1,0,accounting,45850
0.79,0.58,3,294,4,0,1,0,hr,55700
0.11,0.79,7,310,4,0,1,0,hr,60500
0.1,0.97,6,282,4,0,1,0,hr,58100
0.44,0.51,2,134,3,0,1,0,hr,44700
0.25,0.46,4,214,4,0,1,0,technical,52700
0.44,0.52,2,137,3,0,1,0,technical,44850
0.73,1.0,4,252,5,0,1,0,technical,56600
0.75,0.97,5,243,6,0,1,0,technical,59150
0.36,0.47,2,148,3,0,1,0,technical,45400
0.37,0.49,2,151,3,0,1,0,technical,45550
0.39,0.49,2,129,3,0,1,0,technical,44450
0.48,0.78,2,198,2,0,1,0,technical,45900
0.57,0.72,4,275,6,0,1,0,technical,59750
0.9,0.96,5,243,5,0,1,0,technical,57150
0.39,0.55,2,159,3,0,1,0,technical,45950
0.44,0.51,2,145,3,0,1,0,support,45250
0.81,0.88,5,242,5,0,1,0,support,57100
0.74,0.87,5,242,5,0,1,0,support,57100
0.44,0.56,2,145,3,0,1,0,support,45250
0.41,0.56,2,154,3,0,1,1,support,45700
0.4,0.51,2,139,3,0,1,0,support,44950
0.46,0.57,2,152,3,0,1,0,support,45600
0.8,0.83,2,211,3,0,1,0,support,48550
0.87,0.9,5,258,5,0,1,0,support,57900
0.39,0.54,2,155,3,0,1,0,support,45750
0.38,0.55,2,148,3,0,1,0,support,45400
0.66,0.67,2,255,3,0,1,0,technical,50750
0.1,0.8,6,264,4,0,1,0,technical,57200
0.37,0.54,2,132,3,0,1,0,technical,44600
0.1,0.77,6,255,4,0,1,0,management,56750
0.09,0.87,5,263,4,0,1,0,IT,56150
0.86,0.84,5,222,5,0,1,0,IT,56100
0.11,0.9,6,263,4,0,1,0,IT,57150
0.37,0.46,2,157,3,0,1,0,IT,45850
0.11,0.92,7,307,4,0,1,0,IT,60350
0.77,0.98,5,259,6,0,1,0,product_mng,59950
0.84,0.94,5,222,6,0,1,0,product_mng,58100
0.1,0.84,7,250,4,0,1,0,product_mng,57500
0.83,0.9,5,245,5,0,1,0,product_mng,57250
0.11,0.79,6,292,4,0,1,0,IT,58600
0.86,0.92,5,252,5,0,1,0,RandD,57600
0.38,0.56,2,161,3,0,1,0,RandD,46050
0.11,0.88,5,250,4,0,1,0,RandD,55500
0.45,0.49,2,134,3,0,1,0,RandD,44700
0.1,0.85,7,279,4,0,1,0,RandD,58950
0.09,0.95,7,256,4,0,1,0,marketing,57800
0.39,0.53,2,127,3,0,1,0,sales,44350
0.37,0.47,2,138,3,1,1,0,accounting,44900
0.81,0.97,5,243,5,0,1,0,support,57150
0.09,0.9,7,296,4,0,1,0,technical,59800
0.1,0.88,7,267,4,0,1,0,management,58350
0.39,0.49,2,144,3,0,1,0,marketing,45200
0.83,0.95,4,251,5,0,1,0,marketing,56550
0.45,0.57,2,148,3,0,1,0,marketing,45400
0.43,0.51,2,141,3,0,1,0,sales,45050
0.8,0.75,3,268,2,0,1,0,sales,50400
0.1,0.86,6,247,4,0,1,0,sales,56350
0.1,0.55,2,247,4,0,1,0,sales,52350
0.36,0.52,2,146,3,0,1,0,sales,45300
0.38,0.5,2,140,3,0,1,0,sales,45000
0.78,0.98,5,263,6,0,1,0,sales,60150
0.44,0.49,2,145,3,0,1,0,sales,45250
0.41,0.46,2,156,3,1,1,0,sales,45800
0.72,0.85,5,244,6,0,1,0,sales,59200
0.46,0.54,2,144,3,0,1,0,sales,45200
0.1,0.9,7,286,4,0,1,0,sales,59300
0.34,0.67,4,141,2,0,1,0,sales,45050
0.11,0.89,6,260,5,0,1,0,sales,59000
0.38,0.56,2,154,3,0,1,0,sales,45700
0.84,0.89,4,187,2,1,0,0,IT,47350
0.82,0.92,5,225,5,0,1,0,sales,56250
0.39,0.57,2,127,3,0,1,0,sales,44350
0.44,0.53,2,140,3,0,1,0,sales,45000
0.43,0.52,2,147,3,0,1,0,sales,45350
0.84,0.83,4,227,5,0,1,0,accounting,55350
0.43,0.48,2,153,3,0,1,0,accounting,45650
0.37,0.52,2,128,3,0,1,0,accounting,44400
0.74,0.97,4,228,5,0,1,0,hr,55400
0.73,0.97,5,235,5,0,1,0,hr,56750
0.37,0.47,2,148,3,0,1,0,hr,45400
0.58,0.62,4,238,3,0,1,0,hr,51900
0.4,0.54,2,141,3,0,1,0,technical,45050
0.51,0.83,5,249,4,0,1,0,technical,55450
0.46,0.5,2,151,3,0,1,0,technical,45550
0.45,0.54,2,129,3,0,1,0,technical,44450
0.46,0.5,2,156,3,0,1,0,technical,45800
0.39,0.45,2,134,3,0,1,0,technical,44700
0.09,0.88,6,269,4,0,1,0,technical,57450
0.09,0.77,6,290,4,0,1,0,technical,58500
0.37,0.51,2,132,3,0,1,0,technical,44600
0.1,0.89,7,308,4,0,1,0,technical,60400
0.77,1.0,4,232,5,0,1,0,technical,55600
0.79,0.86,5,235,5,0,1,0,support,56750
0.43,0.55,2,130,3,0,1,0,support,44500
0.38,0.53,2,146,3,0,1,0,support,45300
0.77,0.91,5,221,6,0,1,0,support,58050
0.44,0.5,2,130,3,0,1,0,support,44500
0.39,0.46,2,136,3,0,1,0,support,44800
0.78,0.89,5,274,6,0,1,0,support,60700
0.1,0.79,6,256,5,0,1,0,support,58800
0.1,0.77,5,276,4,0,1,0,support,56800
0.75,0.85,5,267,5,0,1,0,support,58350
0.46,0.62,6,213,3,0,1,0,support,52650
0.91,0.97,4,274,6,0,1,0,technical,59700
0.1,0.92,6,258,4,0,1,0,technical,56900
0.72,0.6,3,153,5,0,1,0,technical,50650
0.11,0.95,6,245,4,0,1,0,management,56250
0.11,0.94,6,264,4,0,1,0,IT,57200
0.46,0.57,2,154,3,0,1,0,IT,45700
0.37,0.46,2,149,3,0,1,0,IT,45450
0.46,0.5,2,157,3,0,1,0,IT,45850
0.43,0.57,2,127,3,0,1,0,IT,44350
0.11,0.82,6,270,4,0,1,0,product_mng,57500
0.73,0.89,5,236,6,0,1,0,product_mng,58800
0.43,0.47,2,158,3,0,1,0,product_mng,45900
0.86,1.0,5,229,5,0,1,0,product_mng,56450
0.1,0.83,6,269,4,0,1,0,IT,57450
0.4,0.49,2,128,3,0,1,0,sales,44400
0.11,0.87,7,278,4,0,1,0,sales,58900
0.86,0.98,3,158,5,0,1,0,sales,50900
0.42,1.0,3,202,3,0,1,0,sales,49100
0.79,0.84,4,240,5,0,1,0,sales,56000
0.1,0.96,7,255,4,0,1,0,marketing,57750
0.09,0.92,7,254,4,0,1,0,sales,57700
0.09,0.82,6,257,4,0,1,0,accounting,56850
0.87,1.0,4,228,5,0,1,0,support,55400
0.36,0.49,2,145,3,0,1,0,technical,45250
0.42,0.75,3,218,4,0,1,0,management,51900
0.84,0.86,5,268,5,0,1,0,marketing,58400
0.1,0.83,6,278,4,0,1,0,marketing,57900
0.78,0.71,3,249,5,0,1,0,marketing,55450
0.35,0.99,3,236,4,0,1,0,sales,52800
0.1,0.81,7,291,4,0,1,0,sales,59550
0.11,0.8,6,306,4,0,1,0,sales,59300
0.43,0.48,2,135,3,0,1,0,sales,44750
0.38,0.45,2,156,3,0,1,0,sales,45800
0.46,0.54,2,143,3,0,1,0,sales,45150
0.89,0.82,4,243,5,0,1,0,sales,56150
0.45,0.5,2,147,3,0,1,0,sales,45350
0.44,0.53,2,159,3,0,1,0,sales,45950
0.74,0.54,5,216,3,0,1,0,sales,51800
0.45,0.54,2,152,3,0,1,0,sales,45600
0.79,0.93,4,226,5,0,1,0,sales,55300
0.79,0.91,5,271,5,0,1,0,sales,58550
0.11,0.87,6,255,4,0,1,0,sales,56750
0.42,0.48,2,140,3,0,1,0,sales,45000
0.64,0.9,6,252,2,0,1,0,sales,52600
0.4,0.55,2,159,3,0,1,0,sales,45950
0.84,0.98,5,270,5,0,1,0,sales,58500
0.73,0.92,5,232,5,0,1,0,sales,56600
0.4,0.51,2,144,3,0,1,0,accounting,45200
0.36,0.45,2,127,3,0,1,0,accounting,44350
0.43,0.47,2,131,3,0,1,0,accounting,44550
0.11,0.78,6,243,4,0,1,0,hr,56150
0.91,1.0,5,244,6,0,1,0,hr,59200
0.8,1.0,5,260,5,0,1,0,hr,58000
0.42,0.49,2,139,3,0,1,0,hr,44950
0.31,0.87,4,184,3,0,1,0,technical,49200
0.44,0.47,2,130,3,0,1,0,technical,44500
0.38,0.54,2,135,3,0,1,0,technical,44750
0.45,0.56,2,146,3,0,1,0,technical,45300
0.43,0.46,2,149,3,0,1,0,technical,45450
0.45,0.46,2,153,3,1,1,0,technical,45650
0.43,0.57,2,160,3,0,1,0,technical,46000
0.43,0.49,2,160,3,0,1,0,technical,46000
0.09,0.83,6,282,4,0,1,0,technical,58100
0.43,0.47,2,128,3,0,1,0,technical,44400
0.79,0.94,4,232,5,0,1,0,technical,55600
0.85,0.58,3,226,2,0,1,0,support,48300
0.38,0.45,2,129,3,0,1,0,support,44450
0.11,0.92,7,255,4,0,1,0,support,57750
0.83,0.99,5,258,5,0,1,0,support,57900
0.81,0.91,4,229,5,0,1,0,support,55450
0.42,0.56,2,143,3,0,1,0,support,45150
0.11,0.87,6,257,4,0,1,0,support,56850
0.11,0.85,7,275,4,0,1,0,support,58750
0.1,0.89,7,291,4,0,1,0,support,59550
0.5,0.54,5,153,4,0,1,0,support,50650
0.44,0.49,2,154,3,0,1,0,support,45700
0.11,0.9,6,301,4,0,1,0,technical,59050
0.39,0.52,2,134,3,0,1,0,technical,44700
0.11,0.78,6,245,4,0,1,0,technical,56250
0.36,0.5,2,132,3,0,1,0,management,44600
0.43,0.51,2,130,3,0,1,0,IT,44500
0.4,0.5,2,127,3,0,1,0,IT,44350
0.86,0.84,4,246,6,0,1,0,IT,58300
0.38,0.49,2,145,3,0,1,0,IT,45250
0.46,0.45,2,138,3,0,1,1,IT,44900
0.37,0.57,2,129,3,0,1,0,product_mng,44450
0.43,0.52,2,150,3,0,1,0,product_mng,45500
0.66,0.93,5,253,5,0,1,0,product_mng,57650
0.37,0.48,2,160,3,0,1,0,product_mng,46000
0.77,0.92,5,235,5,0,1,0,IT,56750
0.38,0.55,2,151,3,0,1,0,sales,45550
0.39,0.54,2,127,3,0,1,0,sales,44350
0.41,0.55,2,151,3,0,1,0,sales,45550
0.1,0.9,7,290,4,0,1,0,sales,59500
0.09,0.93,6,249,4,0,1,0,sales,56450
0.41,0.47,2,131,3,0,1,0,marketing,44550
0.39,0.46,2,159,3,0,1,0,sales,45950
0.83,0.99,4,223,5,0,1,0,accounting,55150
0.09,0.87,3,214,2,0,1,0,support,47700
0.75,0.81,5,227,5,0,1,0,technical,56350
0.44,0.54,2,127,3,0,1,0,management,44350
0.1,0.84,6,293,5,0,1,0,marketing,60650
0.42,0.46,2,141,3,0,1,0,marketing,45050
0.1,0.83,6,300,4,0,1,0,marketing,59000
0.1,0.86,6,309,4,0,1,0,sales,59450
0.31,0.77,4,149,3,0,1,0,sales,47450
0.42,0.54,2,159,3,0,1,0,sales,45950
0.38,0.5,2,152,3,0,1,0,sales,45600
0.39,0.57,2,158,3,0,1,0,sales,45900
0.1,0.97,6,254,5,0,1,0,sales,58700
0.11,0.93,6,294,4,0,1,0,sales,58700
0.1,0.92,7,269,4,0,1,0,sales,58450
0.11,0.9,7,247,4,0,1,0,sales,57350
0.44,0.65,3,271,4,0,1,0,sales,54550
0.91,0.96,4,232,5,0,1,0,sales,55600
0.72,1.0,4,245,5,0,1,0,sales,56250
0.36,0.46,2,132,3,0,1,0,sales,44600
0.44,0.57,2,131,3,0,1,0,sales,44550
0.85,0.99,5,248,5,0,1,0,sales,57400
0.78,0.93,5,225,5,0,1,0,sales,56250
0.39,0.46,2,156,3,0,1,0,sales,45800
0.78,0.81,3,222,2,0,1,0,sales,48100
0.1,0.92,6,243,4,1,1,0,sales,56150
0.23,0.99,4,204,4,1,1,0,accounting,52200
0.11,0.87,6,301,4,0,1,0,accounting,59050
0.9,0.83,5,259,5,0,1,0,accounting,57950
0.91,0.89,4,247,5,0,1,0,hr,56350
0.11,0.79,7,295,4,0,1,0,hr,59750
0.43,0.54,2,150,3,0,1,0,hr,45500
0.45,0.49,2,151,3,0,1,0,hr,45550
0.11,0.91,5,291,4,0,1,0,technical,57550
0.11,0.93,6,253,4,1,1,0,technical,56650
0.43,0.5,2,161,3,0,1,0,technical,46050
0.91,0.97,4,251,6,0,1,0,technical,58550
0.43,0.55,2,153,3,0,1,0,technical,45650
0.85,0.82,5,264,6,0,1,0,technical,60200
0.1,0.77,6,310,4,0,1,0,technical,59500
0.81,0.95,5,266,5,0,1,0,technical,58300
0.36,0.62,4,237,2,0,1,0,technical,49850
0.45,0.54,2,138,3,0,1,0,technical,44900
0.86,1.0,5,227,5,0,1,0,technical,56350
0.71,1.0,4,300,5,0,1,0,support,59000
0.11,0.97,7,310,4,0,1,0,support,60500
0.84,0.93,5,236,5,0,1,0,support,56800
0.09,0.97,7,288,4,0,1,0,support,59400
0.38,0.49,2,127,3,0,1,0,support,44350
0.15,0.55,6,139,4,0,1,0,support,50950
0.1,0.92,7,253,4,1,1,0,support,57650
0.8,0.97,4,218,5,1,1,0,support,54900
0.84,0.97,5,251,5,0,1,0,support,57550
0.11,0.87,6,264,4,0,1,0,support,57200
0.89,0.79,3,149,2,0,1,0,support,44450
0.45,0.51,2,138,3,0,1,0,technical,44900
0.11,0.93,7,284,4,0,1,0,technical,59200
0.74,0.93,5,244,5,0,1,0,technical,57200
0.41,0.5,2,128,3,0,1,0,management,44400
0.44,0.53,2,154,3,0,1,0,IT,45700
0.37,0.56,2,138,3,0,1,0,IT,44900
0.11,0.86,6,308,4,0,1,0,IT,59400
0.1,0.93,6,269,4,0,1,0,IT,57450
0.7,0.74,6,136,3,0,1,0,IT,48800
0.59,1.0,2,160,5,0,1,0,product_mng,50000
0.38,0.53,2,138,3,0,1,0,product_mng,44900
0.72,0.95,4,220,5,0,1,0,product_mng,55000
0.73,1.0,5,274,5,0,1,0,product_mng,58700
0.39,0.48,2,161,3,0,1,0,IT,46050
0.89,0.82,5,224,6,0,1,0,RandD,58200
0.89,1.0,4,260,5,0,1,0,RandD,57000
0.11,0.78,6,300,4,1,1,0,RandD,59000
0.43,0.56,2,133,3,0,1,0,RandD,44650
0.09,0.93,6,308,4,0,1,0,RandD,59400
0.81,0.9,5,238,6,0,1,0,marketing,58900
0.37,0.53,2,126,3,0,1,0,sales,44300
0.36,0.56,2,138,3,0,1,0,accounting,44900
0.11,0.85,6,299,4,0,1,0,support,58950
0.1,0.85,6,254,4,0,1,0,technical,56700
0.66,0.47,7,156,2,0,1,0,management,48800
0.39,0.47,2,152,3,0,1,0,marketing,45600
0.44,0.51,2,146,3,0,1,0,marketing,45300
0.1,0.84,6,253,4,0,1,0,marketing,56650
0.79,0.94,5,227,6,0,1,0,sales,58350
0.1,0.81,6,301,4,1,1,0,sales,59050
0.54,0.94,6,294,3,0,1,0,sales,56700
0.37,0.47,2,151,3,0,1,0,sales,45550
0.37,0.57,2,128,3,0,1,0,sales,44400
0.82,0.89,5,217,5,0,1,0,sales,55850
0.45,0.52,2,160,3,0,1,0,sales,46000
0.79,0.9,5,263,5,0,1,0,sales,58150
0.42,0.56,2,156,3,0,1,0,sales,45800
0.1,0.85,6,273,4,0,1,0,sales,57650
0.11,0.78,6,303,4,0,1,0,sales,59150
0.74,1.0,4,253,5,0,1,0,sales,56650
0.1,0.93,6,270,4,0,1,0,sales,57500
0.79,1.0,4,218,5,0,1,0,sales,54900
0.43,0.48,2,144,3,0,1,0,sales,45200
0.41,0.47,2,154,3,0,1,0,sales,45700
0.39,0.55,2,146,3,0,1,0,sales,45300
0.1,0.94,6,260,4,0,1,0,sales,57000
0.82,0.85,5,218,5,0,1,0,sales,55900
0.41,0.46,2,128,3,0,1,0,accounting,44400
0.42,0.56,2,128,3,0,1,0,accounting,44400
0.74,0.88,4,248,6,0,1,0,accounting,58400
0.38,0.57,2,152,3,1,1,0,hr,45600
0.39,0.56,2,126,3,0,1,0,hr,44300
0.87,0.94,4,260,5,0,1,0,hr,57000
0.1,0.9,5,263,4,0,1,0,hr,56150
0.78,1.0,5,220,5,0,1,0,technical,56000
0.14,0.73,7,282,5,0,1,0,technical,61100
0.11,0.94,6,277,5,0,1,0,technical,59850
0.91,0.94,5,257,5,0,1,0,technical,57850
0.49,0.63,6,265,3,0,1,0,technical,55250
0.38,0.47,2,143,3,0,1,0,technical,45150
0.82,0.97,5,263,5,0,1,0,technical,58150
0.38,0.88,3,154,4,0,1,0,technical,48700
0.89,1.0,5,253,5,0,1,0,technical,57650
0.11,0.79,6,294,4,0,1,0,technical,58700
0.37,0.51,2,128,3,0,1,0,technical,44400
0.38,0.5,2,153,3,0,1,0,support,45650
0.78,0.87,5,256,5,0,1,0,support,57800
0.41,0.51,2,127,3,0,1,0,support,44350
0.41,0.51,2,137,3,0,1,0,support,44850
0.11,0.83,6,295,4,0,1,0,support,58750
0.11,0.79,6,281,4,0,1,0,support,58050
0.43,0.57,2,131,3,1,1,0,support,44550
0.75,0.86,5,237,5,0,1,0,support,56850
0.74,0.99,4,276,5,0,1,0,support,57800
0.85,0.85,5,267,5,0,1,0,support,58350
0.73,0.92,5,266,5,0,1,0,support,58300
0.1,0.79,6,294,4,0,1,0,technical,58700
0.44,0.56,2,134,3,0,1,0,technical,44700
0.3,0.56,3,309,4,1,1,0,technical,56450
0.11,0.77,7,273,4,0,1,0,management,58650
0.84,0.83,5,238,5,0,1,0,IT,56900
0.78,0.94,5,271,6,0,1,0,IT,60550
0.43,0.53,2,145,3,0,1,0,IT,45250
0.36,0.55,2,152,3,0,1,0,IT,45600
0.43,0.47,2,128,3,0,1,0,IT,44400
0.45,0.46,2,142,3,0,1,0,product_mng,45100
0.76,0.93,5,238,5,0,1,0,product_mng,56900
0.1,0.78,7,286,4,0,1,0,product_mng,59300
0.09,0.86,6,291,4,0,1,0,product_mng,58550
0.92,1.0,5,259,5,0,1,0,IT,57950
0.92,0.9,5,248,5,0,1,0,sales,57400
0.79,0.98,4,271,5,0,1,0,sales,57550
0.43,0.51,2,140,3,0,1,0,sales,45000
0.8,0.95,4,274,5,0,1,0,sales,57700
0.44,0.49,2,127,3,1,1,0,sales,44350
0.89,0.87,5,275,6,0,1,0,marketing,60750
0.48,0.88,3,239,3,0,1,0,sales,50950
0.11,0.82,6,304,4,1,1,0,accounting,59200
0.38,0.55,2,145,3,0,1,0,support,45250
0.11,0.85,6,259,4,0,1,0,technical,56950
0.82,0.86,4,264,5,0,1,0,management,57200
0.37,0.45,2,160,3,0,1,0,marketing,46000
0.4,0.48,2,138,3,0,1,0,marketing,44900
0.43,0.47,2,137,3,0,1,0,marketing,44850
0.44,0.5,2,156,3,0,1,0,sales,45800
0.42,0.56,2,147,3,0,1,0,sales,45350
0.11,0.8,7,243,4,0,1,0,sales,57150
0.78,0.87,4,236,5,0,1,0,sales,55800
0.46,0.86,2,212,4,0,1,0,sales,50600
0.77,0.91,5,261,6,0,1,0,sales,60050
0.83,0.82,4,243,5,0,1,0,sales,56150
0.32,0.58,5,271,5,0,1,0,sales,58550
0.9,0.92,5,154,4,0,1,0,sales,50700
0.42,0.52,2,151,3,0,1,0,sales,45550
0.1,0.96,6,254,4,1,1,0,sales,56700
0.1,0.91,6,285,4,0,1,0,sales,58250
0.44,0.49,2,130,3,0,1,0,sales,44500
0.1,0.95,7,301,4,0,1,0,sales,60050
0.11,0.8,6,286,4,0,1,0,sales,58300
0.1,0.89,6,246,4,0,1,0,sales,56300
0.39,0.47,2,135,3,0,1,0,sales,44750
0.92,0.92,4,245,5,0,1,0,sales,56250
0.43,0.56,2,136,3,0,1,0,sales,44800
0.11,0.89,6,301,4,0,1,0,accounting,59050
0.81,1.0,5,235,5,0,1,0,accounting,56750
0.11,0.85,7,272,4,0,1,0,accounting,58600
0.87,1.0,5,274,5,0,1,0,hr,58700
0.37,0.46,2,131,3,0,1,0,hr,44550
0.39,0.56,2,135,3,0,1,0,hr,44750
0.61,0.86,4,196,4,0,1,0,hr,51800
0.11,0.95,6,285,4,0,1,0,technical,58250
0.09,0.9,7,289,5,0,1,0,technical,61450
0.36,0.52,2,157,3,0,1,0,technical,45850
0.09,0.94,6,308,4,0,1,0,technical,59400
0.41,0.71,4,301,5,0,1,0,technical,59050
0.4,0.46,2,131,3,0,1,0,technical,44550
0.1,0.91,6,262,5,1,1,0,technical,59100
0.46,0.53,2,143,3,1,1,0,technical,45150
0.39,0.57,2,133,3,0,1,0,technical,44650
0.41,0.5,2,153,3,0,1,0,technical,45650
0.1,0.94,7,281,4,0,1,0,technical,59050
0.39,0.51,2,132,3,0,1,0,support,44600
0.73,0.83,5,270,5,1,1,0,support,58500
0.41,0.45,2,150,3,0,1,0,support,45500
0.37,0.51,2,140,3,0,1,0,support,45000
0.38,0.5,2,150,3,1,1,0,support,45500
0.8,0.63,5,180,5,0,1,0,support,54000
0.09,0.85,5,281,4,0,1,0,support,57050
0.85,0.92,4,275,5,0,1,0,support,57750
0.42,0.54,2,130,3,0,1,0,support,44500
0.41,0.48,2,130,3,0,1,0,support,44500
0.38,0.46,2,147,3,0,1,0,support,45350
0.72,1.0,5,264,5,0,1,0,technical,58200
0.11,0.74,6,290,5,0,1,0,technical,60500
0.37,0.47,2,150,3,0,1,0,technical,45500
0.1,0.81,6,304,4,0,1,0,management,59200
0.36,0.54,2,136,3,0,1,0,IT,44800
0.92,0.94,5,307,5,0,1,0,IT,60350
0.11,0.87,5,303,4,0,1,0,IT,58150
0.39,0.56,2,156,3,0,1,0,IT,45800
0.11,0.95,6,271,4,0,1,0,IT,57550
0.45,0.45,2,140,3,0,1,0,product_mng,45000
0.44,0.55,2,130,3,1,1,0,product_mng,44500
0.85,0.97,4,266,6,0,1,0,product_mng,59300
0.43,0.52,2,139,3,0,1,0,product_mng,44950
0.75,0.86,5,260,5,0,1,0,IT,58000
0.11,0.55,2,137,3,1,1,0,RandD,44850
0.36,0.5,2,158,3,0,1,0,RandD,45900
0.1,0.79,6,249,4,0,1,0,RandD,56450
0.74,0.89,5,259,5,0,1,0,RandD,57950
0.4,0.46,2,144,3,0,1,0,RandD,45200
0.09,0.77,6,244,4,0,1,0,marketing,56200
0.76,0.91,4,219,5,0,1,0,sales,54950
0.45,0.57,2,151,3,0,1,0,accounting,45550
0.84,0.88,4,269,5,0,1,0,support,57450
0.38,0.45,2,127,3,0,1,0,technical,44350
0.38,0.46,2,144,3,0,1,0,management,45200
0.38,0.54,2,157,3,0,1,0,marketing,45850
0.86,0.94,5,224,5,0,1,0,marketing,56200
0.37,0.46,2,155,3,0,1,0,marketing,45750
0.37,0.5,2,131,3,0,1,0,sales,44550
0.87,1.0,4,258,5,1,1,1,sales,56900
0.11,0.85,6,267,4,0,1,0,sales,57350
0.42,0.5,2,141,3,0,1,0,sales,45050
0.43,0.48,2,160,3,0,1,0,sales,46000
0.09,0.8,6,247,4,0,1,0,sales,56350
0.54,0.56,4,260,3,0,1,0,sales,53000
0.4,0.47,2,151,3,0,1,0,sales,45550
0.36,0.52,2,137,3,1,1,0,sales,44850
0.87,0.9,4,256,5,0,1,0,sales,56800
0.75,0.88,4,239,5,0,1,0,sales,55950
0.43,0.53,2,152,3,0,1,0,sales,45600
0.43,0.47,2,149,3,0,1,0,sales,45450
0.1,0.87,6,284,4,0,1,0,sales,58200
0.11,0.78,7,248,4,0,1,0,sales,57400
0.44,0.53,2,156,3,0,1,0,sales,45800
0.39,0.48,2,138,3,0,1,0,sales,44900
0.4,0.55,2,155,3,0,1,0,sales,45750
0.92,0.87,4,229,6,0,1,0,sales,57450
0.36,0.47,2,136,3,0,1,0,accounting,44800
0.86,0.95,4,241,5,0,1,0,accounting,56050
0.74,0.87,5,258,5,0,1,0,accounting,57900
0.8,0.95,3,146,5,0,1,0,hr,50300
0.36,0.48,2,145,3,0,1,0,hr,45250
0.42,0.57,2,159,3,0,1,0,hr,45950
0.42,0.47,2,129,3,0,1,0,hr,44450
0.4,0.45,2,142,3,0,1,0,technical,45100
0.46,0.53,2,129,3,0,1,0,technical,44450
0.09,0.9,6,287,4,0,1,0,technical,58350
0.88,0.89,4,275,5,0,1,0,technical,57750
0.1,0.82,6,272,4,0,1,0,technical,57600
0.1,0.97,6,307,4,0,1,0,technical,59350
0.11,0.93,4,295,3,0,1,0,technical,54750
0.84,0.88,5,237,5,0,1,0,technical,56850
0.42,0.56,2,158,3,0,1,0,technical,45900
0.1,0.86,6,266,4,1,1,0,technical,57300
0.1,0.95,6,256,4,0,1,0,technical,56800
0.46,0.54,2,158,3,0,1,0,support,45900
0.09,0.97,7,268,4,0,1,0,support,58400
0.89,1.0,4,237,5,0,1,0,support,55850
0.82,1.0,4,273,6,0,1,0,support,59650
0.11,0.89,6,309,4,0,1,0,support,59450
0.81,0.84,5,258,5,0,1,0,support,57900
0.81,0.94,5,233,6,0,1,0,support,58650
0.77,1.0,4,249,6,0,1,0,support,58450
0.63,0.94,3,179,2,0,1,0,support,45950
0.4,0.57,2,128,3,0,1,0,support,44400
0.86,1.0,4,250,6,0,1,0,support,58500
0.37,0.49,2,151,3,0,1,0,technical,45550
0.44,0.5,2,132,3,0,1,0,technical,44600
0.74,0.89,5,232,6,0,1,0,technical,58600
0.79,1.0,4,229,5,1,1,0,management,55450
0.09,0.92,6,261,4,0,1,0,IT,57050
0.37,0.48,2,129,3,0,1,0,IT,44450
0.09,0.78,6,244,4,0,1,0,IT,56200
0.09,0.84,6,258,4,0,1,0,IT,56900
0.1,0.8,7,292,5,0,1,0,IT,61600
0.45,0.56,2,143,3,0,1,0,product_mng,45150
0.4,0.51,2,136,3,0,1,0,product_mng,44800
0.31,0.95,6,235,5,0,1,0,product_mng,57750
0.7,0.93,2,310,3,0,1,0,product_mng,53500
0.36,0.48,2,152,3,0,1,0,IT,45600
0.34,0.97,6,157,5,1,1,0,RandD,53850
0.87,0.83,5,267,5,0,1,0,RandD,58350
0.11,0.91,6,302,4,0,1,0,RandD,59100
0.47,0.81,4,133,3,0,1,0,RandD,46650
0.43,0.52,2,142,3,0,1,0,RandD,45100
